Lap,Elapsed Time (ms),Speed (MPH),Latitude (decimal),Longitude (decimal),Lateral Acceleration (m/s^2),Longitudinal Acceleration (m/s^2),Throttle Position (%),Brake Pressure (bar),Steering Angle (deg),Steering Angle Rate (deg/s),Yaw Rate (rad/s),Power Level (KW),State of Charge (%),Tire Pressure Front Left (bar),Tire Pressure Front Right (bar),Tire Pressure Rear Left (bar),Tire Pressure Rear Right (bar),Brake Temperature Front Left (% est.),Brake Temperature Front Right (% est.),Brake Temperature Rear Left (% est.),Brake Temperature Rear Right (% est.),Front Inverter Temp (%),Rear Inverter Temp (%),Battery Temp (%),Tire Slip Front Left (% est.),Tire Slip Front Right (% est.),Tire Slip Rear Left (% est.),Tire Slip Rear Right (% est.)
0,324,0,33.096632,-117.292452,-0.1,0.54375,0,0.900001,19,0,0.0009,0.626788,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,353,0,33.096632,-117.292452,-0.1075,0.4725,0,0.000001,18.9,0,0.0004,0.627896,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,369,0,33.096632,-117.292452,-0.09875,0.48125,0,-0.599999,18.9,0,0.0004,0.627933,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,384,0,33.096632,-117.292452,-0.09875,0.48125,0,-0.599999,18.9,0,0.0004,0.627933,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,403,0,33.096632,-117.292452,-0.1,0.44,0,-0.599999,19,0,0.0004,0.609482,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,434,0,33.096632,-117.292452,-0.07875,0.4525,0,-0.599999,19,0,0.0015,0.626829,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,449,0,33.096632,-117.292452,-0.08375,0.47125,0,-0.599999,19,0,0.0003,0.627701,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,464,0,33.096632,-117.292452,-0.08375,0.47125,0,-0.599999,19,0,0.0003,0.627701,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,483,0,33.096632,-117.292452,-0.10625,0.455,0,-0.899999,18.9,0,-0.0009,0.627953,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,514,0,33.096632,-117.292452,-0.09625,0.53875,0,0.000001,18.9,0,-0.0001,0.627943,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,529,0,33.096632,-117.292452,-0.11375,0.5175,0,0.000001,18.9,0,0,0.61869,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,546,0,33.096632,-117.292452,-0.11375,0.5175,0,0.000001,18.9,0,0,0.61869,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,574,0,33.096632,-117.292452,-0.095,0.5575,0,0.000001,19,0,0.0011,0.62041,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,600,0,33.096632,-117.292452,-0.07625,0.54625,0,0.000001,19,0,0.0002,0.626058,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,614,0,33.096632,-117.292452,-0.06,0.5575,0,0.000001,19,0,0.0007,0.599738,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,632,0,33.096632,-117.292452,-0.13375,0.55375,0,0.000001,19,0,-0.0005,0.620864,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,647,0,33.096632,-117.292452,-0.13375,0.55375,0,0.000001,19,0,-0.0005,0.620864,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,681,0,33.096632,-117.292452,-0.055,0.56,0,0.000001,19,-0.5,0.0003,0.598476,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,696,0,33.096632,-117.292452,-0.12,0.53,0,0.000001,19,0,0.0004,0.59155,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,713,0,33.096632,-117.292452,-0.09625,0.4775,0,0.000001,18.9,0,0.0004,0.591175,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,730,0,33.096632,-117.292452,-0.07,0.48,0,0.000001,19,0,-0.0011,0.618885,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,764,0,33.096632,-117.292452,-0.07,0.48,0,0.000001,19,0,-0.0011,0.618885,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,778,0,33.096632,-117.292452,-0.0725,0.47625,0,0.000001,18.9,0,-0.0003,0.607343,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,796,0,33.096632,-117.292452,-0.0725,0.47625,0,0.000001,18.9,0,0.0013,0.626758,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,815,0,33.096632,-117.292452,-0.115,0.48875,0,0.000001,19,0.5,0.0001,0.627649,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,848,0,33.096632,-117.292452,-0.1,0.5275,0,0.000001,18.9,0,0.0004,0.627855,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,863,0,33.096632,-117.292452,-0.115,0.49875,0,0.000001,19,0,0.0005,0.600144,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,880,0,33.096632,-117.292452,-0.115,0.49875,0,0.000001,19,0,0.0005,0.600144,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,897,0,33.096632,-117.292452,-0.09875,0.54875,0,0.000001,19,0,-0.0006,0.609935,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,933,0,33.096632,-117.292452,-0.10125,0.5225,0,0.000001,18.9,0,-0.0006,0.595692,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,948,0,33.096632,-117.292452,-0.07125,0.55125,0,0.000001,19,0,0.0009,0.61984,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,949,0,33.096632,-117.292452,-0.1375,0.4775,0.8,0.000001,19,0,-0.0001,0.61663,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,965,0,33.096632,-117.292452,-0.1375,0.4775,0.8,0.000001,19,0,-0.0001,0.61663,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,998,0,33.096632,-117.292452,-0.12625,0.46625,2.4,0.000001,19,0,0.0007,0.627241,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1015,0,33.096632,-117.292452,-0.0675,0.4975,3.6,0.000001,18.9,0,-0.0002,0.627723,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1030,0,33.096632,-117.292452,-0.1,0.49875,4.4,0.000001,19,0.5,-0.0002,0.618632,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1046,0,33.096632,-117.292452,-0.1,0.49875,4.4,0.000001,19,0.5,-0.0002,0.618632,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1084,0,33.096632,-117.292452,-0.07375,0.4775,6,0.000001,18.9,0,0.0004,0.625668,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1099,0,33.096632,-117.292452,-0.0925,0.51375,6.8,0.000001,19,0,0,0.627419,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1115,0,33.096632,-117.292452,-0.0375,0.50375,8,0.000001,19,0,-0.0005,0.627964,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1136,0,33.096632,-117.292452,-0.1225,0.4775,8.8,0.000001,18.9,0,-0.0004,0.609493,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1168,0,33.096632,-117.292452,-0.09625,0.495,9.6,0.000001,18.9,0,0.0009,0.595673,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1180,0,33.096632,-117.292452,-0.13375,0.535,10.4,0.000001,18.9,0,0.0006,0.601458,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1195,0,33.096632,-117.292452,-0.07,0.53,10.8,0.000001,19,0,0.0001,0.621354,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1213,0,33.096632,-117.292452,-0.11125,0.48625,10.8,0.000001,19,0,-0.001,0.617092,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1248,0,33.096632,-117.292452,-0.06625,0.52875,11.2,0.000001,19,0,0.0005,0.597561,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1270,0,33.096632,-117.292452,-0.155,0.48125,11.6,0.000001,18.9,0,0.0004,0.596036,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1271,0,33.096632,-117.292452,-0.155,0.48125,11.6,0.000001,18.9,0,0.0004,0.596036,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1288,0,33.096632,-117.292452,-0.0625,0.4875,12,0.000001,18.9,0,0.0002,0.592317,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1305,0,33.096632,-117.292452,-0.0625,0.4875,12,0.000001,18.9,0,0.0002,0.592317,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1323,0,33.096632,-117.292452,-0.1325,0.5075,12.8,0.000001,19,0,-0.0004,0.591407,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1352,0,33.096632,-117.292452,-0.075,0.52125,14.8,0.000001,19,0,0.0008,0.600316,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1370,0,33.096632,-117.292452,-0.1,0.52,16,0.000001,18.9,0,-0.0006,0.593323,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1384,0,33.096632,-117.292452,-0.1,0.52,16,0.000001,18.9,0,-0.0006,0.593323,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1404,0,33.096632,-117.292452,-0.11125,0.5075,16.8,0.000001,18.9,0,0.0005,0.591551,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.076389,-0.076389,-0.076389,-0.076389
0,1434,0,33.096632,-117.292452,-0.09,0.47,18,0.000001,18.9,0,0.0005,0.591081,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1453,0,33.096632,-117.292452,-0.09875,0.52125,18.8,0.000001,18.9,-0.5,0.0004,0.60952,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1470,0,33.096632,-117.292452,-0.14625,0.54,19.2,0.000001,18.9,0,0.0014,0.623335,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1485,0,33.096632,-117.292452,-0.14625,0.54,19.2,0.000001,18.9,0,0.0014,0.623335,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1520,0,33.096632,-117.292452,-0.125,0.5175,20.8,0.000001,18.9,-0.5,0.0009,0.609151,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1536,0,33.096632,-117.292452,-0.10125,0.5125,21.2,0.000001,18.9,0,0.0002,0.623256,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1553,0,33.096632,-117.292452,-0.11125,0.5025,21.6,0.000001,18.9,0,0.0003,0.626756,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1581,0,33.096632,-117.292452,-0.155,0.51125,22,0.000001,18.9,0,-0.0002,0.609195,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1599,0,33.096632,-117.292452,-0.08125,0.50125,22.4,0.000001,18.9,0,-0.0002,0.604773,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1617,0,33.096632,-117.292452,-0.08875,0.49375,22.4,0.000001,18.9,-0.5,0,0.612926,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.041667,-0.041667,-0.041667,-0.041667
0,1635,0,33.096632,-117.292452,-0.15375,0.52,22.4,0.000001,18.9,-0.5,0.0004,0.614914,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1652,0,33.096632,-117.292452,-0.0675,0.52375,22.8,0.000001,18.9,-0.5,0.0004,0.606222,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1688,0,33.096632,-117.292452,-0.05875,0.50375,23.6,0.000001,18.9,-0.5,0.0004,0.594744,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1706,0,33.096632,-117.292452,-0.05125,0.4825,24.4,0.000001,18.9,-0.5,0.0007,0.60116,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1723,0,33.096632,-117.292452,-0.05125,0.4825,24.4,0.000001,18.9,-0.5,0.0007,0.60116,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1739,0,33.096632,-117.292452,-0.07375,0.505,25.2,0.000001,18.9,0,0.0001,0.611978,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1770,0,33.096632,-117.292452,-0.07375,0.51375,26.4,0.000001,18.9,0,0.0004,0.601531,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1785,0,33.096632,-117.292452,-0.0975,0.48625,27.2,0.000001,18.9,0,-0.0006,0.621219,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1801,0,33.096632,-117.292452,-0.0975,0.48625,27.2,0.000001,18.9,0,-0.0006,0.621219,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1818,0,33.096632,-117.292452,-0.12375,0.50375,28.8,0.000001,18.9,0,-0.0017,0.622818,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,-0.006944,-0.006944,-0.006944,-0.006944
0,1849,0,33.096632,-117.292452,-0.10875,0.5425,29.2,0.000001,18.9,0.5,0.0004,0.626613,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1868,0,33.096632,-117.292452,-0.0725,0.49125,29.6,0.000001,18.9,0,0.0004,0.609083,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1884,0,33.096632,-117.292452,-0.12125,0.47875,29.6,0.000001,18.9,0,0.0003,0.623183,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1885,0,33.096632,-117.292452,-0.12125,0.47875,29.6,0.000001,18.9,0,0.0003,0.623183,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1919,0,33.096632,-117.292452,-0.09875,0.5125,30,0.000001,18.8,-0.5,-0.0003,0.608188,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1935,0,33.096632,-117.292452,-0.0725,0.5175,30.4,0.000001,18.8,0,-0.0001,0.608204,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1950,0,33.096632,-117.292452,-0.1225,0.54,30.8,0.000001,18.8,-0.5,-0.0005,0.622913,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1969,0,33.096632,-117.292452,-0.125,0.51375,31.2,0.000001,18.8,0,0.0001,0.626628,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,1999,0,33.096632,-117.292452,-0.07375,0.53625,31.6,0.000001,18.8,0,0.001,0.627574,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,2017,0,33.096632,-117.292452,-0.10875,0.49875,31.6,0.000001,18.8,0,0.0004,0.618543,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.027778,0.027778,0.027778,0.027778
0,2047,0,33.096632,-117.292452,-0.1,0.495,31.6,0.000001,18.8,0,0.0004,0.625578,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2095,0,33.096632,-117.292452,-0.08,0.48875,31.6,0.000001,18.8,0,0.0003,0.625515,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2113,0,33.096632,-117.292452,-0.10375,0.485,31.2,0.000001,18.8,0,0.0004,0.608869,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2113,0,33.096632,-117.292452,-0.0975,0.50625,31.2,0.000001,18.8,-0.5,0.0004,0.623151,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2133,0,33.096632,-117.292452,-0.12,0.51125,31.2,0.000001,18.8,0,0.0004,0.626696,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2175,0,33.096632,-117.292452,-0.11375,0.50125,31.2,0.000001,18.8,0,0.0004,0.627574,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2195,0,33.096632,-117.292452,-0.115,0.49875,31.2,0.000001,18.8,0,0,0.627853,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2196,0,33.096632,-117.292452,-0.10125,0.54625,31.2,0.000001,18.8,-0.5,-0.0002,0.618675,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2213,0,33.096632,-117.292452,-0.10125,0.5225,31.2,0.000001,18.8,0,0,0.625607,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
0,2247,0,33.096632,-117.292452,-0.10125,0.465,31.2,0.000001,18.8,0,0.0004,0.627293,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.61,0.68,0.672,0.0625,0.0625,0.0625,0.0625
